Partition Key,Row Key,Timestamp,Log Timestamp,Level,Logger Name,Message,Machine Name,Exception
Client2Project1044.UserMigration131960RollbackSyncJob285,22F472187FD9D3DB_7FFFFBF4_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:47 AM,05/10/2018 10:04:44,Info,MigrationWorkerBase,"Migrated Folders Remaining 0",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F472187FD9D3DB_7FFFFBF5_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:47 AM,05/10/2018 10:04:44,Info,MigrationWorkerBase,"Migrated Folders Deleted 0",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F472187FD9D3DB_7FFFFBF6_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:47 AM,05/10/2018 10:04:44,Info,MigrationWorkerBase,"Purges Folder Items Remaining 996",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F472187FEF489E_7FFFFBF7_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:44,Info,MigrationWorkerBase,"Number of Item Errors 0",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F472187FEF489E_7FFFFBF8_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:44,Info,MigrationWorkerBase,"Items Remaining 1220",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F472187FEF489E_7FFFFBF9_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:44,Info,MigrationWorkerBase,"Items Deleted 1992",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F472187FEF489E_7FFFFBFA_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:44,Info,MigrationWorkerBase,"The job completed with 0 item error(s) with threshold set to 0,and 0 folder error(s), with folder threshold set to 0",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F47218807C7C1F_7FFFFBFB_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:43,Warn,MigrationWorkerBase,"Error Deleting Item From Purges folder 2016-08-05T01:23:37,""Test"",45224,'\RecoverableItemsPurges'",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F47218807C7C1F_7FFFFBFC_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:43,Warn,MigrationWorkerBase,"Error Deleting Item From Purges folder 2016-08-05T19:34:59,""C7O365SML12@btcorp7.onmicrosoft.com1"",547803,'\RecoverableItemsPurges'",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F47218807C7C1F_7FFFFBFD_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:43,Warn,MigrationWorkerBase,"Error Deleting Item From Purges folder 2016-08-05T19:35:02,""C7O365SML12@btcorp7.onmicrosoft.com2"",546987,'\RecoverableItemsPurges'",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F47218807C7C1F_7FFFFBFE_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:43,Warn,MigrationWorkerBase,"Error Deleting Item From Purges folder 2016-08-05T19:35:03,""C7O365SML12@btcorp7.onmicrosoft.com3"",548762,'\RecoverableItemsPurges'",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F47218807C7C1F_7FFFFBFF_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:43,Warn,MigrationWorkerBase,"Error Deleting Item From Purges folder 2016-08-05T19:35:05,""C7O365SML12@btcorp7.onmicrosoft.com4"",548418,'\RecoverableItemsPurges'",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F47218807C7C1F_7FFFFC00_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:43,Warn,MigrationWorkerBase,"Error Deleting Item From Purges folder 2016-08-05T19:35:08,""C7O365SML12@btcorp7.onmicrosoft.com5"",546873,'\RecoverableItemsPurges'",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F47218807C7C1F_7FFFFC01_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:43,Warn,MigrationWorkerBase,"Error Deleting Item From Purges folder 2016-08-05T19:35:13,""C7O365SML12@btcorp7.onmicrosoft.com6"",546986,'\RecoverableItemsPurges'",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F47218807C7C1F_7FFFFC02_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:43,Warn,MigrationWorkerBase,"Error Deleting Item From Purges folder 2016-08-05T19:35:14,""C7O365SML12@btcorp7.onmicrosoft.com7"",547811,'\RecoverableItemsPurges'",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F47218807C7C1F_7FFFFC03_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:43,Warn,MigrationWorkerBase,"Error Deleting Item From Purges folder 2016-08-05T19:35:16,""C7O365SML12@btcorp7.onmicrosoft.com8"",546988,'\RecoverableItemsPurges'",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F47218807C7C1F_7FFFFC04_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:43,Warn,MigrationWorkerBase,"Error Deleting Item From Purges folder 2016-08-05T19:35:20,""C7O365SML12@btcorp7.onmicrosoft.com9"",546990,'\RecoverableItemsPurges'",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F47218807C7C1F_7FFFFC05_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:43,Warn,MigrationWorkerBase,"Error Deleting Item From Purges folder 2016-08-05T19:35:22,""C7O365SML12@btcorp7.onmicrosoft.com10"",548423,'\RecoverableItemsPurges'",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F47218807C7C1F_7FFFFC06_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:43,Warn,MigrationWorkerBase,"Error Deleting Item From Purges folder 2016-08-05T19:35:24,""C7O365SML12@btcorp7.onmicrosoft.com11"",548443,'\RecoverableItemsPurges'",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F47218807C7C1F_7FFFFC07_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:43,Warn,MigrationWorkerBase,"Error Deleting Item From Purges folder 2016-08-05T19:35:28,""C7O365SML12@btcorp7.onmicrosoft.com12"",548431,'\RecoverableItemsPurges'",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F47218807C7C1F_7FFFFC08_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:43,Warn,MigrationWorkerBase,"Error Deleting Item From Purges folder 2016-08-05T19:35:30,""C7O365SML12@btcorp7.onmicrosoft.com13"",548440,'\RecoverableItemsPurges'",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F47218807C7C1F_7FFFFC09_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:43,Warn,MigrationWorkerBase,"Error Deleting Item From Purges folder 2016-08-05T19:35:31,""C7O365SML12@btcorp7.onmicrosoft.com14"",547001,'\RecoverableItemsPurges'",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F47218807C7C1F_7FFFFC0A_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:43,Warn,MigrationWorkerBase,"Error Deleting Item From Purges folder 2016-08-05T19:35:36,""C7O365SML12@btcorp7.onmicrosoft.com15"",548144,'\RecoverableItemsPurges'",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F47218807C7C1F_7FFFFC0B_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:43,Warn,MigrationWorkerBase,"Error Deleting Item From Purges folder 2016-08-05T19:35:39,""C7O365SML12@btcorp7.onmicrosoft.com16"",547807,'\RecoverableItemsPurges'",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F47218807C7C1F_7FFFFC0C_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:43,Warn,MigrationWorkerBase,"Error Deleting Item From Purges folder 2016-08-05T19:35:39,""C7O365SML12@btcorp7.onmicrosoft.com17"",548424,'\RecoverableItemsPurges'",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F47218807C7C1F_7FFFFC0D_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:43,Warn,MigrationWorkerBase,"Error Deleting Item From Purges folder 2016-08-05T19:35:42,""C7O365SML12@btcorp7.onmicrosoft.com18"",548438,'\RecoverableItemsPurges'",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F47218807C7C1F_7FFFFC0E_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:43,Warn,MigrationWorkerBase,"Error Deleting Item From Purges folder 2016-08-05T19:35:46,""C7O365SML12@btcorp7.onmicrosoft.com19"",546993,'\RecoverableItemsPurges'",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F47218807C7C1F_7FFFFC0F_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:43,Warn,MigrationWorkerBase,"Error Deleting Item From Purges folder 2016-08-05T19:35:49,""C7O365SML12@btcorp7.onmicrosoft.com20"",546886,'\RecoverableItemsPurges'",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F47218807C7C1F_7FFFFC10_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:43,Warn,MigrationWorkerBase,"Error Deleting Item From Purges folder 2016-08-05T19:35:51,""C7O365SML12@btcorp7.onmicrosoft.com21"",547811,'\RecoverableItemsPurges'",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F47218807C7C1F_7FFFFC11_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:43,Warn,MigrationWorkerBase,"Error Deleting Item From Purges folder 2016-08-05T19:35:53,""C7O365SML12@btcorp7.onmicrosoft.com22"",547006,'\RecoverableItemsPurges'",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F47218807C7C1F_7FFFFC12_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:43,Warn,MigrationWorkerBase,"Error Deleting Item From Purges folder 2016-08-05T19:35:56,""C7O365SML12@btcorp7.onmicrosoft.com23"",546993,'\RecoverableItemsPurges'",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F47218807C7C1F_7FFFFC13_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:43,Warn,MigrationWorkerBase,"Error Deleting Item From Purges folder 2016-08-05T19:35:58,""C7O365SML12@btcorp7.onmicrosoft.com24"",548437,'\RecoverableItemsPurges'",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F47218807C7C1F_7FFFFC14_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:43,Warn,MigrationWorkerBase,"Error Deleting Item From Purges folder 2016-08-05T19:36:00,""C7O365SML12@btcorp7.onmicrosoft.com25"",548428,'\RecoverableItemsPurges'",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F47218807C7C1F_7FFFFC15_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:43,Warn,MigrationWorkerBase,"Error Deleting Item From Purges folder 2016-08-05T19:36:03,""C7O365SML12@btcorp7.onmicrosoft.com26"",547002,'\RecoverableItemsPurges'",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F47218807C7C1F_7FFFFC16_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:43,Warn,MigrationWorkerBase,"Error Deleting Item From Purges folder 2016-08-05T19:36:05,""C7O365SML12@btcorp7.onmicrosoft.com27"",547000,'\RecoverableItemsPurges'",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F47218807C7C1F_7FFFFC17_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:43,Warn,MigrationWorkerBase,"Error Deleting Item From Purges folder 2016-08-05T19:36:09,""C7O365SML12@btcorp7.onmicrosoft.com28"",548442,'\RecoverableItemsPurges'",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F47218807C7C1F_7FFFFC18_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:43,Warn,MigrationWorkerBase,"Error Deleting Item From Purges folder 2016-08-05T19:36:11,""C7O365SML12@btcorp7.onmicrosoft.com29"",547690,'\RecoverableItemsPurges'",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F47218807C7C1F_7FFFFC19_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:43,Warn,MigrationWorkerBase,"Error Deleting Item From Purges folder 2016-08-05T19:36:14,""C7O365SML12@btcorp7.onmicrosoft.com30"",546994,'\RecoverableItemsPurges'",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F47218807C7C1F_7FFFFC1A_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:43,Warn,MigrationWorkerBase,"Error Deleting Item From Purges folder 2016-08-05T19:36:17,""C7O365SML12@btcorp7.onmicrosoft.com31"",546996,'\RecoverableItemsPurges'",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F47218807C7C1F_7FFFFC1B_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:43,Warn,MigrationWorkerBase,"Error Deleting Item From Purges folder 2016-08-05T19:36:19,""C7O365SML12@btcorp7.onmicrosoft.com32"",548433,'\RecoverableItemsPurges'",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F47218807C7C1F_7FFFFC1C_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:43,Warn,MigrationWorkerBase,"Error Deleting Item From Purges folder 2016-08-05T19:36:21,""C7O365SML12@btcorp7.onmicrosoft.com33"",548432,'\RecoverableItemsPurges'",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F47218807C7C1F_7FFFFC1D_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:43,Warn,MigrationWorkerBase,"Error Deleting Item From Purges folder 2016-08-05T19:36:23,""C7O365SML12@btcorp7.onmicrosoft.com34"",546889,'\RecoverableItemsPurges'",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F47218807C7C1F_7FFFFC1E_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:43,Warn,MigrationWorkerBase,"Error Deleting Item From Purges folder 2016-08-05T19:36:25,""C7O365SML12@btcorp7.onmicrosoft.com35"",546998,'\RecoverableItemsPurges'",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F47218807C7C1F_7FFFFC1F_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:43,Warn,MigrationWorkerBase,"Error Deleting Item From Purges folder 2016-08-05T19:36:28,""C7O365SML12@btcorp7.onmicrosoft.com36"",548305,'\RecoverableItemsPurges'",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F47218807C7C1F_7FFFFC20_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:43,Warn,MigrationWorkerBase,"Error Deleting Item From Purges folder 2016-08-05T19:36:31,""C7O365SML12@btcorp7.onmicrosoft.com37"",546995,'\RecoverableItemsPurges'",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F47218807C7C1F_7FFFFC21_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:43,Warn,MigrationWorkerBase,"Error Deleting Item From Purges folder 2016-08-05T19:36:35,""C7O365SML12@btcorp7.onmicrosoft.com38"",548770,'\RecoverableItemsPurges'",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F47218807C7C1F_7FFFFC22_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:43,Warn,MigrationWorkerBase,"Error Deleting Item From Purges folder 2016-08-05T19:36:37,""C7O365SML12@btcorp7.onmicrosoft.com39"",548423,'\RecoverableItemsPurges'",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F47218807C7C1F_7FFFFC23_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:43,Warn,MigrationWorkerBase,"Error Deleting Item From Purges folder 2016-08-05T19:36:40,""C7O365SML12@btcorp7.onmicrosoft.com40"",546881,'\RecoverableItemsPurges'",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F47218807C7C1F_7FFFFC24_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:43,Warn,MigrationWorkerBase,"Error Deleting Item From Purges folder 2016-08-05T19:36:42,""C7O365SML12@btcorp7.onmicrosoft.com41"",547008,'\RecoverableItemsPurges'",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F47218807C7C1F_7FFFFC25_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:43,Warn,MigrationWorkerBase,"Error Deleting Item From Purges folder 2016-08-05T19:36:43,""C7O365SML12@btcorp7.onmicrosoft.com42"",548434,'\RecoverableItemsPurges'",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F47218807C7C1F_7FFFFC26_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:43,Warn,MigrationWorkerBase,"Error Deleting Item From Purges folder 2016-08-05T19:36:46,""C7O365SML12@btcorp7.onmicrosoft.com43"",548428,'\RecoverableItemsPurges'",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F47218807C7C1F_7FFFFC27_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:43,Warn,MigrationWorkerBase,"Error Deleting Item From Purges folder 2016-08-05T19:36:49,""C7O365SML12@btcorp7.onmicrosoft.com44"",548427,'\RecoverableItemsPurges'",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F47218807C7C1F_7FFFFC28_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:43,Warn,MigrationWorkerBase,"Error Deleting Item From Purges folder 2016-08-05T19:36:52,""C7O365SML12@btcorp7.onmicrosoft.com45"",546998,'\RecoverableItemsPurges'",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F47218807C7C1F_7FFFFC29_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:43,Warn,MigrationWorkerBase,"Error Deleting Item From Purges folder 2016-08-05T19:36:53,""C7O365SML12@btcorp7.onmicrosoft.com46"",546994,'\RecoverableItemsPurges'",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F47218807C7C1F_7FFFFC2A_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:43,Warn,MigrationWorkerBase,"Error Deleting Item From Purges folder 2016-08-05T19:36:58,""C7O365SML12@btcorp7.onmicrosoft.com47"",547003,'\RecoverableItemsPurges'",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F47218807C7C1F_7FFFFC2B_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:43,Warn,MigrationWorkerBase,"Error Deleting Item From Purges folder 2016-08-05T19:37:01,""C7O365SML12@btcorp7.onmicrosoft.com48"",548423,'\RecoverableItemsPurges'",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F47218807C7C1F_7FFFFC2C_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:43,Warn,MigrationWorkerBase,"Error Deleting Item From Purges folder 2016-08-05T19:37:03,""C7O365SML12@btcorp7.onmicrosoft.com49"",548762,'\RecoverableItemsPurges'",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F47218807C7C1F_7FFFFC2D_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:43,Warn,MigrationWorkerBase,"Error Deleting Item From Purges folder 2016-08-05T19:37:04,""C7O365SML12@btcorp7.onmicrosoft.com50"",546992,'\RecoverableItemsPurges'",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F47218807C7C1F_7FFFFC2E_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:43,Warn,MigrationWorkerBase,"Error Deleting Item From Purges folder 2016-08-05T19:37:07,""C7O365SML12@btcorp7.onmicrosoft.com51"",548314,'\RecoverableItemsPurges'",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F47218807C7C1F_7FFFFC2F_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:43,Warn,MigrationWorkerBase,"Error Deleting Item From Purges folder 2016-08-05T19:37:10,""C7O365SML12@btcorp7.onmicrosoft.com52"",548433,'\RecoverableItemsPurges'",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F47218807C7C1F_7FFFFC30_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:43,Warn,MigrationWorkerBase,"Error Deleting Item From Purges folder 2016-08-05T19:37:12,""C7O365SML12@btcorp7.onmicrosoft.com53"",547008,'\RecoverableItemsPurges'",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F47218807C7C1F_7FFFFC31_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:43,Warn,MigrationWorkerBase,"Error Deleting Item From Purges folder 2016-08-05T19:37:15,""C7O365SML12@btcorp7.onmicrosoft.com54"",547686,'\RecoverableItemsPurges'",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F47218807C7C1F_7FFFFC32_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:43,Warn,MigrationWorkerBase,"Error Deleting Item From Purges folder 2016-08-05T19:37:17,""C7O365SML12@btcorp7.onmicrosoft.com55"",547006,'\RecoverableItemsPurges'",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F47218807C7C1F_7FFFFC33_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:43,Warn,MigrationWorkerBase,"Error Deleting Item From Purges folder 2016-08-05T19:37:19,""C7O365SML12@btcorp7.onmicrosoft.com56"",548435,'\RecoverableItemsPurges'",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F47218807C7C1F_7FFFFC34_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:43,Warn,MigrationWorkerBase,"Error Deleting Item From Purges folder 2016-08-05T19:37:20,""C7O365SML12@btcorp7.onmicrosoft.com57"",547002,'\RecoverableItemsPurges'",mail000000,""
Client2Project1044.UserMigration131960RollbackSyncJob285,22F47218807C7C1F_7FFFFC35_3f522dc5f68f42409b9c198acbfa7b27,5/10/2018 10:04:44 AM,05/10/2018 10:04:43,Warn,MigrationWorkerBase,"Error Deleting Item From Purges folder 2016-08-05T19:37:23,""C7O365SML12@btcorp7.onmicrosoft.com58"",546877,'\RecoverableItemsPurges'",mail000000,""
